# tool: stig_patch_cycle_analyzer.py,,,,,,,,,,,,,
# version: 1.0.0,,,,,,,,,,,,,
# run_ts_utc: 2026-01-21T23:31:33+00:00Z,,,,,,,,,,,,,
# run_id: 20260121_163133,,,,,,,,,,,,,
STIG_NAME,STIG_ID,FILE_NAME,FULL_PATH,STIG_VERSION,STIG_REVISION,BENCHMARK_DATE,VULN_ID,RULE_ID,LEGACY_IDS,CCI_REFS,SEVERITY,WEIGHT,RULE_TITLE
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205460,SV-205460R960882_RULE,"'SV-82679', 'V-68189'",'CCI-000171',MEDIUM,4,The Mainframe Product must allow only the information system security manager (ISSM) or individuals or roles appointed by the ISSM to select which auditable events are to be audited.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205461,SV-205461R960885_RULE,"'SV-82681', 'V-68191'",'CCI-000172',MEDIUM,4,The Mainframe Product must generate audit records when successful/unsuccessful attempts to access privileges occur.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205462,SV-205462R960888_RULE,"'SV-82725', 'V-68235'",'CCI-001464',MEDIUM,4,The Mainframe Product must initiate session auditing upon startup.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205464,SV-205464R960891_RULE,"'SV-82731', 'V-68241'",'CCI-000130',MEDIUM,4,The Mainframe Product must produce audit records containing information to establish what type of events occurred.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205465,SV-205465R960894_RULE,"'SV-82733', 'V-68243'",'CCI-000131',MEDIUM,4,The Mainframe Product must produce audit records containing information to establish when (date and time) the events occurred.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205466,SV-205466R960897_RULE,"'SV-82735', 'V-68245'",'CCI-000132',MEDIUM,4,The Mainframe Product must produce audit records containing information to establish where the events occurred.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205467,SV-205467R960900_RULE,"'SV-82737', 'V-68247'",'CCI-000133',MEDIUM,4,The Mainframe Product must produce audit records containing information to establish the source of the events.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205468,SV-205468R960903_RULE,"'SV-82739', 'V-68249'",'CCI-000134',MEDIUM,4,The Mainframe Product must produce audit records containing information to establish the outcome of the events.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205469,SV-205469R960906_RULE,"'SV-82741', 'V-68251'",'CCI-001487',MEDIUM,4,The Mainframe Product must generate audit records containing information to establish the identity of any individual or process associated with the event.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205470,SV-205470R960909_RULE,"'SV-82743', 'V-68253'",'CCI-000135',MEDIUM,4,The Mainframe Product must generate audit records containing the full-text recording of privileged commands or the individual identities of group account users.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205471,SV-205471R960912_RULE,"'SV-82755', 'V-68265'",'CCI-000139',MEDIUM,4,The Mainframe Product must alert the system administrator (SA) and information system security officer (ISSO) (at a minimum) in the event of an audit processing failure.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205473,SV-205473R960918_RULE,"'SV-82759', 'V-68269'",'CCI-000154',MEDIUM,4,The Mainframe Product must provide the capability to centrally review and analyze audit records from multiple components within the system.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205474,SV-205474R960921_RULE,"'SV-82941', 'V-68451'",'CCI-001695',MEDIUM,4,The Mainframe Product must prevent the execution of prohibited mobile code.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205475,SV-205475R960924_RULE,"'SV-82761', 'V-68271'",'CCI-000158',MEDIUM,4,The Mainframe Products must provide the capability to filter audit records for events of interest as defined in site security plan.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205476,SV-205476R960927_RULE,"'SV-82779', 'V-68289'",'CCI-000159',MEDIUM,4,The Mainframe Products must use internal system clocks to generate time stamps for audit records.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205477,SV-205477R960930_RULE,"'SV-82781', 'V-68291'",'CCI-000162',MEDIUM,4,The Mainframe Product must protect audit information from any type of unauthorized read access.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205478,SV-205478R960933_RULE,"'SV-82783', 'V-68293'",'CCI-000163',MEDIUM,4,The Mainframe Product must protect audit information from unauthorized modification.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205479,SV-205479R960936_RULE,"'SV-82785', 'V-68295'",'CCI-000164',MEDIUM,4,The Mainframe Product must protect audit information from unauthorized deletion.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205480,SV-205480R960939_RULE,"'SV-82787', 'V-68297'",'CCI-001493',MEDIUM,4,The Mainframe Product must protect audit tools from unauthorized access.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205481,SV-205481R960942_RULE,"'SV-82789', 'V-68299'",'CCI-001494',MEDIUM,4,The Mainframe Product must protect audit tools from unauthorized modification.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205482,SV-205482R960945_RULE,"'SV-82791', 'V-68301'",'CCI-001495',MEDIUM,4,The Mainframe Product must protect audit tools from unauthorized deletion.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205483,SV-205483R982281_RULE,"'SV-82803', 'V-68313'",'CCI-003992',MEDIUM,4,"The Mainframe Product must prevent the installation of patches, service packs, or application components without verification that the software component has been digitally signed using a certificate that is recognized and approved by the organization."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205484,SV-205484R960960_RULE,"'SV-82805', 'V-68315'",'CCI-001499',MEDIUM,4,The Mainframe Product must limit privileges to change the Mainframe Product installation datasets to system programmers and authorized users in accordance with applicable access control policies.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205485,SV-205485R960960_RULE,"'SV-82807', 'V-68317'",'CCI-001499',MEDIUM,4,The Mainframe Product must limit privileges to change Mainframe Product started task and job datasets to system programmers and authorized users in accordance with applicable access control policies.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205486,SV-205486R960960_RULE,"'SV-82809', 'V-68319'",'CCI-001499',MEDIUM,4,The Mainframe Product must limit privileges to change Mainframe Product user datasets to authorized individuals.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205487,SV-205487R960963_RULE,"'SV-82815', 'V-68325'",'CCI-000381',MEDIUM,4,The Mainframe Product must be configured to disable non-essential capabilities.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205488,SV-205488R1051115_RULE,"'SV-82821', 'V-68331'",'CCI-000764',MEDIUM,4,The Mainframe Product must uniquely identify and authenticate organizational users (or processes acting on behalf of organizational users).
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205489,SV-205489R960972_RULE,"'SV-82823', 'V-68333'",'CCI-000765',MEDIUM,4,The Mainframe Product must use multifactor authentication for network access to privileged accounts.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205490,SV-205490R960975_RULE,"'SV-82829', 'V-68339'",'CCI-000766',MEDIUM,4,The Mainframe Product must use multifactor authentication for network access to non-privileged accounts.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205491,SV-205491R982283_RULE,"'SV-83001', 'V-68511'",'CCI-000765',MEDIUM,4,The Mainframe Product must use multifactor authentication for local access to privileged accounts.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205492,SV-205492R982286_RULE,"'SV-83003', 'V-68513'",'CCI-000766',MEDIUM,4,The Mainframe Product must use multifactor authentication for local access to nonprivileged accounts.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205493,SV-205493R982288_RULE,"'SV-82859', 'V-68369'",'CCI-004045',MEDIUM,4,The Mainframe Product must verify users are authenticated with an individual authenticator prior to using a group authenticator.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205494,SV-205494R982289_RULE,"'SV-82861', 'V-68371'",'CCI-004066',MEDIUM,4,The Mainframe Product  must enforce a minimum 15-character password length.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205496,SV-205496R982292_RULE,"'SV-82863', 'V-68373'",'CCI-004066',MEDIUM,4,The Mainframe Product  must enforce password complexity by requiring that at least one uppercase character be used.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205497,SV-205497R982293_RULE,"'SV-82865', 'V-68375'",'CCI-004066',MEDIUM,4,The Mainframe Product must enforce password complexity by requiring that at least one lowercase character be used.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205498,SV-205498R982294_RULE,"'SV-82867', 'V-68377'",'CCI-004066',MEDIUM,4,The Mainframe Product must enforce password complexity by requiring that at least one numeric character be used.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205499,SV-205499R982296_RULE,"'SV-82871', 'V-68381'",'CCI-004066',MEDIUM,4,The Mainframe Product must enforce password complexity by requiring that at least one special character be used.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205500,SV-205500R1043189_RULE,"'SV-82873', 'V-68383'",'CCI-004066',MEDIUM,4,The Mainframe Product must require the change of at least eight of the total number of characters when passwords are changed.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205501,SV-205501R982299_RULE,"'SV-82875', 'V-68385'",'CCI-004062',MEDIUM,4,The Mainframe Product must store only cryptographically protected passwords.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205502,SV-205502R961029_RULE,"'SV-82877', 'V-68387'",'CCI-000197',MEDIUM,4,The Mainframe Product must transmit only cryptographically protected passwords.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205503,SV-205503R982300_RULE,"'SV-82879', 'V-68389'",'CCI-004066',MEDIUM,4,The Mainframe Product must enforce 24 hours/1 day as the minimum password lifetime.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205504,SV-205504R1043190_RULE,"'SV-82881', 'V-68391'",'CCI-004066',MEDIUM,4,The Mainframe Product must enforce a 60-day maximum password lifetime restriction.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205505,SV-205505R961038_RULE,"'SV-82889', 'V-68399'",'CCI-000185',MEDIUM,4,"The Mainframe Product, when using PKI-based authentication, must validate certificates by constructing a certification path (which includes status information) to an accepted trust anchor."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205506,SV-205506R961041_RULE,"'SV-82891', 'V-68401'",'CCI-000186',MEDIUM,4,"The Mainframe Product, when using PKI-based authentication, must enforce authorized access to the corresponding private key."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205507,SV-205507R961044_RULE,"'SV-82893', 'V-68403'",'CCI-000187',MEDIUM,4,The Mainframe Product must map the authenticated identity to the individual user or group account for PKI-based authentication.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205508,SV-205508R961047_RULE,"'SV-82895', 'V-68405'",'CCI-000206',MEDIUM,4,The Mainframe Product must obscure feedback of authentication information during the authentication process to protect the information from possible exploitation/use by unauthorized individuals.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205509,SV-205509R961050_RULE,"'SV-82897', 'V-68407'",'CCI-000803',MEDIUM,4,"The Mainframe Product must use mechanisms meeting the requirements of applicable federal laws, Executive orders, directives, policies, regulations, standards, and guidance for authentication to a cryptographic module."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205510,SV-205510R961053_RULE,"'SV-82899', 'V-68409'",'CCI-000804',MEDIUM,4,The Mainframe Product must uniquely identify and authenticate non-organizational users (or processes acting on behalf of non-organizational users).
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205511,SV-205511R961056_RULE,"'SV-82765', 'V-68275'",'CCI-001876',MEDIUM,4,The Mainframe Product must provide an audit reduction capability that supports on-demand reporting requirements.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205513,SV-205513R961083_RULE,"'SV-82935', 'V-68445'",'CCI-001166',MEDIUM,4,The Mainframe Product must identify prohibited mobile code.
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205514,SV-205514R961086_RULE,"'SV-82937', 'V-68447'",'CCI-001662',MEDIUM,4,"The Mainframe Product must block, quarantine, and/or alert system administrators when prohibited mobile code is identified."
MAINFRAME PRODUCT,MAINFRAME_PRODUCT_SRG,U_MAINFRAME_PRODUCT_SRG_V3R4_MANUAL-XCCDF.XML,C:\STIG Library\U_Mainframe_Product_V3R4_SRG.zip\U_Mainframe_Product_V3R4_Manual_SRG\U_Mainframe_Product_SRG_V3R4_Manual-xccdf.xml,3,4,28-Oct-25,V-205515,SV-205515R961089_RULE,"'SV-82939', 'V-68449'",'CCI-001169',MEDIUM,4,The Mainframe Product must prevent the download of prohibited mobile code.
